求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1014759,1,0,ハイクラス,,,上場,,,3,0,経営企画・事業企画,,3,0,経営企画・事業企画,,7,3,その他企画・事務・管理,企画系,株式会社ファーストリテイリング,【本部系】グループ次世代リーダー候補,入社後まずは担当者として、実務を通じて「基礎のオペレーション」を学んでいただくとともに、「変革・仕組み作り」に参加しながらビジネスを経験・理解していただきます。その後、主体者として各業務の課題解決を繰り返し行っていただき、入社後1年～3年をめどにリーダー人材になっていただきたいと考えています。また、業務を通じて経営者と対話しながら、経営者としてのリーダーシップを身につけていただきます。将来、更に強みを生かし事業を牽引する人材へと成長することを期待しています。入社後、まずは、経営計画、商品計画、在庫コントロール、全社経営変革担当者のいずれかの担当者を想定しています。,ビジネス経験が3年～10年程度ある方。本質を捉える力のある方。人を巻き込むリーダーシップがある方。プロジェクトマネージメントあるいはビジネスで何かやり遂げたことがある方。,,スタンダードレベル,,サービス精神（顧客志向/人のために役立つ事をしようとする人）溢れる方。自己成長意欲が高い方。あるべき姿に向け、最後まであきらめずにやりきる力をお持ちの方。モチベーションを維持し、エネルギーのある方。変化を楽しめ、柔軟に対応できる方。服が好きな方。,プロジェクトマネージメント経験。,東京都,港区,,,大卒以上,27,35,400,1500,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,これまでの業務で大きな実績を残しており、完全実力主義の環境で経営者を志す方／成長意欲の高い方をお待ちしています。,永田,2012/9/18 16:55
1015006,1,0,ハイクラス,,,上場,,,8,3,営業,販売・サービス関連,8,3,営業,販売・サービス関連,3,0,経営企画・事業企画,,株式会社ファーストリテイリング,【営業系】グループ次世代リーダー候補,入社後、店長候補として、店舗業務の実務を通じて「基礎のオペレーション」を学ぶとともに、ビジネスを経験・理解していただきながら、1年以内に店長を目指していただきます。その後、店長として年間売上数億円規模の様々なタイプの店舗運営を経験し、入社後2～3年をめどに大型店店長もしくはエリア（5店舗～10店舗）を統括するスーパーバイザーになっていただきたいと考えています。将来的には、更に強みを生かし国内・海外営業責任者や事業を牽引する人材へと成長することを期待しています。,ビジネス経験が1年～10年程度ある方。人を巻き込むリーダーシップがある方。,,,,サービス精神（顧客志向/人のために役立つ事をしようとする人）溢れる方。自己成長意欲が高い方。あるべき姿に向け、最後まであきらめずにやりきる力をお持ちの方。モチベーションを維持し、エネルギーのある方。変化を楽しめ、柔軟に対応できる方。服が好きな方。,－,不問,－,,,大卒以上,23,32,400,1500,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,完全実力主義の環境で経営者を志す方／成長意欲の高い方をお待ちしています。,永田,2012/9/18 16:55
1015003,1,0,ハイクラス,,,上場,,,5,0,人事,,5,0,人事,,5,0,人事,,株式会社ファーストリテイリング,グローバル人事・採用リーダー候補及び担当者,グループの2020年のビジョン達成のために、グローバルの組織改革や各国の問題解決、新規進出国の運用立ち上げなど様々な人事課題があります。この中でご活躍頂き、グループの事業を人事・採用面から推進していくリーダーシップ人材を募集します。具体的には、●グローバルでの組織変革、人材ローテーションの推進、●グローバルでの評価・報酬、インセンティブスキームの統合と運用、●グローバルで現場の個別課題、個人の問題を発見・解決、●グローバルでの採用業務全般、などご担当いただきます。新規国の人事・採用の立ち上げおよび運用定着の支援や、海外赴任のうえ人事機能の課題を解決することに携わって頂く可能性もあります。,ビジネス経験が5年～10年程度ある方。プロジェクトマネジメントの経験、または組織マネジメントの経験がある方。,人事領域の実務経験（制度企画/設計/運用、採用、労務、評価、給与/社会保険など）のある方。海外駐在、長期出張の経験がある方。1～2年以内に海外赴任が可能な方。TOEIC800点以上。,スタンダードレベル,,サービス精神（顧客志向/人のために役立つ事をしようとする人）に溢れる方。自己成長意欲の高い方。あるべき姿に向け、最後まであきらめずにやりきる力のある方。人を巻き込むリーダーシップがある方。モチベーションを維持し、エネルギーのある方。変化を楽しみ、柔軟に対応できる方。本質を捉える力のある方。,プロジェクトマネジメントの経験、または組織マネジメントの経験。,東京都,港区,,,大卒以上,27,35,650,1200,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,グループのビジョン達成のために、グループの事業を人事・採用面から推進していくリーダーシップ人材の募集です。,永田,2012/9/18 16:55
1015007,1,0,ハイクラス,,,上場,,,2,4,ビジネスコンサルタント,業務プロセス系,7,3,その他企画・事務・管理,企画系,,,,,株式会社ファーストリテイリング,業務構築・設計リーダー候補（業務システム再構築プロジェクト）,グループ各社の中で、もっとも優れている業務のやり方を抽出した上で、グループでの共通業務プロセスを定義し、この共通業務をグループ全体で継続運営するための情報システムを構築し、グローバル展開や定着活動を実施して行きます。このプロジェクトの中で、業務構築・業務開発を推進する人材を募集します。業務実践の中に入り込み、現状課題や将来発生する課題を明らかにしながら、業務改革の方向性を明らかにし、グループ各社の状況を踏まえてコンセンサスをとりつつ、全社の変革や新しい業務を現場に落とし込んで行く役割をになって頂きます。具体的には、以下のような各領域について担当頂き、「あるべき姿」の策定と現場との連携、業務設計・展開までの一連のプロセスをご担当いただきます。●在庫コントロール管理、●グローバル物流、●ＰＯＳ、●ＷＰＳ展開、●新店支援、●欧州展開、●運用、オフショア、●ＥＣ／ＳＮＳ。,経営コンサルティング、業務コンサルティング、SIer、事業会社などいずれかの立場で、顧客あるいは自社の業務改革・業務設計に関する経験のある方。業務の目的や実態を理解し、本質的な改善や効率化などの改革を推進できる能力のある方。ビジネス英語（TOEIC700点以上）。,業務システム構築プロジェクトを責任者クラスで推進してきた経験。,スタンダードレベル,,サービス精神（顧客志向/人のために役立つ事をしようとする人）に溢れる方。自己成長意欲の高い方。あるべき姿に向け、最後まであきらめずにやりきる力のある方。人を巻き込むリーダーシップがある方。モチベーションを維持し、エネルギーのある方。変化を楽しみ、柔軟に対応できる方。本質を捉える力のある方。,経営コンサルティング、業務コンサルティング、SIer、事業会社などいずれかの立場で、顧客あるいは自社の業務改革・業務設計に関する経験。,東京都,港区,,,大卒以上,30,40,800,1500,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,改革を進める上で発生する摩擦にも負けない強い推進力を持った方をお待ちしています。,永田,2012/9/18 16:55
1015004,1,0,ハイクラス,,,上場,,,10,6,ITエンジニア,社内システム関連,7,3,その他企画・事務・管理,企画系,,,,,株式会社ファーストリテイリング,システム開発プロジェクトマネジメント（業務システム再構築）,2020年のビジョンである売上5兆円を達成すべく、グループ統一の業務プロセスを整備し、グループ統一の経営基盤となる業務システムを構築するプロジェクトです。具体的には、グループ各社の中で、もっとも優れている業務のやり方を抽出した上で、グループでの共通業務プロセスを定義し、この共通業務をグループ全体で継続運営するための情報システムを構築し、グローバル展開や定着活動を実施して行きます。このプロジェクトの中で、検討された業務課題に関して要件定義を行い、システム開発を推進していくプロジェクトマネジメントを担える人材を募集します。あるべき業務プロセスから、グループ共通の業務情報システムの構築を実現していく役割を期待します。改革を進める上で発生する摩擦にも負けない強い推進力を持った、グローバルリーダーシップを発揮できる人を期待します。,Sier、ソフトハウス、事業会社およびシステムコンサルティング会社などにおいて、システム開発プロジェクトのPM、PL及びPGの経験がある方。経験言語などは不問ですが、プログラム開発経験がある方もしくはインフラ構築、共通アーキ設計・開発、DBA等を実プロジェクトにて担当された経験がある方。外部設計、内部設計、プログラム開発、テストの一連のシステム開発を経験されている方。ビジネス英語（TOEIC700点以上）。,流通関連や海外関連のプロジェクトの経験。,スタンダードレベル,,サービス精神（顧客志向/人のために役立つ事をしようとする人）溢れる方。自己成長意欲が高い方。あるべき姿に向け、最後まであきらめずにやりきる力をお持ちの方。モチベーションを維持し、エネルギーのある方。変化を楽しめ、柔軟に対応できる方。,システム開発プロジェクトのPM、PL及びPGの経験。,東京都,港区,,,大卒以上,25,35,600,1000,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,業務システム再構築の立ち上げから携わることができます。現場との距離も非常に近いです。,永田,2012/9/18 16:55
1015227,1,0,ハイクラス,,,上場,,,10,6,ITエンジニア,社内システム関連,10,2,ITエンジニア,オープン系システム,10,8,ITエンジニア,WEBアプリケーション,株式会社ファーストリテイリング,SE・プログラマー（業務システム再構築プロジェクト）,2020年のビジョンである売上5兆円を達成すべく、グループ統一の業務プロセスを整備し、グループ統一の経営基盤となる業務システムを構築するプロジェクトにアプリケーションSEあるいはプログラマーとして携わっていただきます。このプロジェクトでは、複数ブランドかつ全世界の事業を運営する情報システムを、1つのシステムで成立させようという計画です。ビジネスニーズに対応するスピードを圧倒的に早くするために、システム開発保守の業務を内製化して行く方向に、大きく転換しています。,【共通】SＩer、ソフトハウス、事業会社およびシステムコンサルティング会社などにおいて、システム開発プロジェクトのSEまたはPGの経験がある方。外部設計、内部設計、プログラム開発、テストの一連のシステム開発を経験されている方。英語力を今後伸ばしていただく事に抵抗が無い方。【SE】プログラム開発経験（経験言語不問）。【プログラマー】Java、．NET、SQLなどの言語を用いたオープン系の開発経験。,流通関連や海外関連のプロジェクト経験。英語力（TOEIC700点以上）。,スタンダードレベル,,コミュニケーション能力があり、アパレルの事業会社で働くことに興味のある方。,システム開発プロジェクトのSEまたはPGの経験。,東京都,港区,,,大卒以上,25,40,550,1000,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,改革を進める上で発生する摩擦にも負けない強い推進力を持った方をお待ちしています。,永田,2012/9/18 16:55
1015563,1,0,ハイクラス,,,上場,,,10,6,ITエンジニア,社内システム関連,10,2,ITエンジニア,オープン系システム,10,8,ITエンジニア,WEBアプリケーション,株式会社ファーストリテイリング,システム開発（海外店舗へのシステム展開）,2020年のビジョンである売上5兆円を達成すべく、今後ますます海外への出店を加速していきます。店舗システムの開発や、海外店舗出店に際し現地への導入・教育・運用支援などを、海外を飛び回って実行する元気でやる気のあるメンバーを募集します。※当面は日本を拠点にして出張ベースでの海外出店対応になりますが、出店が集中した場合海外勤務となる可能性もあります。,流通小売企業において店舗システム（POS、ストコンなど）の開発・導入・保守の経験がある方。あるいはSier、H/Wベンダー、ソフトハウスなどにおいて、店舗システムの開発・導入・保守の経験がある方。ビジネスレベルの英語力。海外での勤務を厭わない方。,,ビジネスレベル,,コミュニケーション能力があり、アパレルの事業会社で働くことに興味のある方。,店舗システムの開発・導入・保守の経験。,東京都,港区,,,大卒以上,25,40,550,1000,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,店舗システムの開発・導入・保守の経験がある方をお待ちしています。,永田,2012/9/18 16:55
1015193,1,0,,,,上場,,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,株式会社ファーストリテイリング,ＷＥＢデザイナー／コーディング／データ分析,新たな成長の柱であるEコマース事業をより積極的に展開するために、自社内でWEBデザイン／コーディング／データ分析を担っていただきます。ご経験を生かせる業務をメインに担当いただく予定です。,制作会社、ネット企業、事業会社におけるWEBデザイン、コーディング、データ収集・分析業務などの経験。具体的には、以下いずれかの経験をお持ちの方：【WEBデザイナー】Photoshop／illustrator／Dreamweaverでのウェブデザイン経験。【コーディング】HTML／JSP／PHP／CSS／JSなどのコーディング経験、Webサイトの運用経験（中規模クラスのWEBサイト）。【データ分析】GoogleAnalytics、SiteCatalystなどアクセス解析系ツールを使用した分析経験。,以下いずれかの経験をお持ちの方：【WEBデザイナー】Webサイトの運用経験がある方（中規模クラスのWEBサイト）。HTML／CSSに対する理解をお持ちの方。【コーディング】Photoshop／illustrator／Dreamweaverが使用できる方。【データ分析】SQL/Accessを利用したデータ抽出・分析経験。BIなどの導入経験。,,,インターネットを通じてブランド・製品を世界中に広めるという事業目標に共感頂ける方。自己成長意欲が高い方。,制作会社、ネット企業、事業会社における、WEBデザイン、コーディング、データ収集・分析業務などの経験。,東京都,港区,,,大卒以上,25,39,400,800,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,世界一の実現に向けて、成長を牽引するEコマース事業でご活躍頂くことを期待しています。,永田,2012/9/18 16:54
1015005,1,0,ハイクラス,,,上場,,,6,0,経理・財務・会計,,6,0,経理・財務・会計,,3,0,経営企画・事業企画,,株式会社ファーストリテイリング,経営管理（経理・財務・経営計画・IR）リーダー候補及び担当者,計画管理部門は、各事業、各地域毎の業務ではなく、グローバル一体となった運営を行っていくことを目指しており、まず財務、経理、経営計画、IRのいずれかの業務を担当していただきますが、将来は海外赴任を含めて複数の業務をローテーションしていただだきながら、グループ全体あるいは各事業の計画管理全般を担える人材になっていただきたいと考えています。単に各業務における課題、日々の業務を回していくことにとどまらず、会社全体や部門を越えて発生している課題について、各社の事業責任者・部署責任者と連携をとりながら、課題発見から解決まで能動的かつリーダーシップを発揮して業務を行い、経営幹部としてビジネスを回していける人材として成長していただくことを期待しています。,事業会社及び金融機関等での経営管理部門（財務、経理、経営計画、IR）での業務経験。将来の経営幹部候補となり得るリーダーとしての資質（リーダーシップ、自己成長意欲）。何事も主体的に課題解決に向けた努力を惜しまず、粘り強く案件を遂行できる能力。社内外を問わずコミュニケーション能力、交渉力に長けた方。ビジネスレベルの英語力。,,ビジネスレベル,,グループのビジョン、経営理念を理解し共感できる方。,事業会社及び金融機関等での経営管理部門（財務、経理、経営計画、IR）での業務経験。,東京都,港区,,,大卒以上,25,39,650,1200,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,会社全体や部門を越えて発生している課題について、課題発見から解決まで能動的かつリーダーシップを発揮していただける方を募集しています。,永田,2012/9/18 16:54
1015015,1,0,ハイクラス,,,上場,,,15,0,金融関連,,3,0,経営企画・事業企画,,3,0,経営企画・事業企画,,株式会社ファーストリテイリング,事業開発リーダー候補及び担当者,グループでは、ブランドをグローバルに展開していき、2020年に売上高5兆円達成することを目標としています。そのために、世界各地でグループのグローバル展開に協力して頂けるような企業、人を探し出し、各ブランドが成長できるようなパートナーシップを構築していきます。提携、合弁、買収など、形態は様々ですが、相手先、パートナーシップの目的などによりベストな方法を選択します。本ポジションでは、グループをアパレル小売でグローバルNo.1にするため、様々な企業との提携や買収を企画、推進を担っていただきます。パートナー候補の選定、交渉、契約の締結、締結後の業務の推進まで、一貫して行っていきます。,M&A、アライアンスなどを検討する際に必要なファイナンス、法務などの知識。対外的な交渉を遂行するための交渉力。社内外の人を巻き込み、プロジェクトを推進するコミュニケーション能力。,,------,,常にアンテナを張りめぐらし、新しいチャンスを探し求める情報収集力、知的好奇心をお持ちの方。,M&A、アライアンスに関わる経験。,東京都,港区,,,大卒以上,32,40,800,1200,2020年に世界一の製造小売企業を目指すためのコア人材の募集。,210101,アパレル・ブランド,日本国内および世界各地において、商品企画・生産・物流・販売までの自社一貫コントロールにより、高品質・低価格のカジュアルブランドを提供する製造小売企業(SPA)。日本発のグローバル企業として、世界No.1のブランドを目標に積極的なグローバル化、M&Aを実施。2020年に売上高5兆円<BR>、世界一のアパレル製造小売企業を目指す。,規模は大きくなったものの、”ベンチャー”のスピード感、マインド、「革新と挑戦」し続ける姿勢が重要。小売ビジネスというのもあり週次単位で現場はどんどんと変化する。常に最適で最高のサービスをお客様に提供し続けるために各社員が主体的に考え、動き、結果を出していく事を強く求められる。各自がオーナーシップを持って経営の観点を持ち、リーダーシップを発揮することを期待されます。,1963,5,1027395,15915,東京都,港区赤坂9丁目7番1号　ミッドタウン・タワー,パートナー候補の選定、交渉、契約の締結、締結後の業務の推進まで、一貫して行っていただくポジションです。,永田,2012/9/18 16:54
