求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1017323,1,0,ハイクラス,,,上場,,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,3,0,経営企画・事業企画,,楽天株式会社,【楽天市場】戦略プロジェクトマネジメント（MGR・S）,同社市場のマーケティング戦略のプランニングから実行までをお任せいたします。既存の企画にとどまらず、同社市場のマーケティング戦略の全体像を描いたり、ユーザの属性、行動分析を基に、新たな施策を企画立案から、実行までお願いしたいと考えています。【ポジションと採用予定人数】ご経験や能力に合わせて、下記いずれかのポジションにおいてご活躍いただくことを期待します。 ●リソースアロケーション企画　マネジャー ・プロジェクト推進役　マネージャー ●サービス責任者　マネージャー候補●Nurturing プロモーションの推進役　マネージャー候補,【必要な能力】■推進力■コミュニケーション力■調整力■提案力■英語力（目安：TOEIC650点以上程度）,【歓迎する経験・スキル】Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■事業会社でのマーケティング業務実務経験、またはコンサルティングファームでのマーケティング戦略立案経験■組織マネジメントの経験■ネット業界、EC業界経験者■プレゼンテーションスキル,スタンダードレベル,650,■事業、組織の将来を思い描き、進化させる意欲、リーダーシップのある方■自ら課題を見つけ出すことができ、企画アイデアを豊富に提案できる方■多様なステークホルダーとの合意形成、推進を行うだけの「やりきる」マインドを持つ方,【必要な能力】■推進力■コミュニケーション力■調整力■提案力■英語力（目安：TOEIC650点以上程度）【歓迎する経験・スキル】Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■事業会社でのマーケティング業務実務経験、またはコンサルティングファームでのマーケティング戦略立案経験■組織マネジメントの経験■ネット業界、EC業界経験者■プレゼンテーションスキル,東京都,品川区,,,大卒以上,27,35,700,1200,増員,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,グローバル展開が進む中、国内に限らず海外メディアの対応が増えてきている為、部署強化の為の採用です！語学力を活かし、世界を舞台に活躍したい方、必見です。,岡田,2013/7/1 11:16
1016512,1,0,ハイクラス,,,上場,,,2,1,ビジネスコンサルタント,経営戦略系,2,6,ビジネスコンサルタント,その他,7,3,その他企画・事務・管理,企画系,楽天株式会社,【マーケティング部門】マーケティング企画,楽天グループのマーケティング担当として、楽天の様々なサービスやマーケティング活動を横串しで捉え、新たなサービスや集客方法などを企画し、仮説検証をしながら社内の各部署とともに実現させていくことを担当します。グループ内の多数の事業が運営するサービスにおいて、事業部とは異なる立場・視点を持って、楽天ユーザーのニーズや現状の課題をもとに、新規ユーザーの獲得やサービスの利用促進につながる施策を企画、設計、構築を実施していきます。また、グループのマーケティング活動を高度化を担当します。,◎戦略コンサルティングファーム、事業会社の事業企画、経営企画または、それに準ずるような部門で3年以上の経験◎社内外の調査・インタビューのファクトをもとにあるべき姿の仮説検証を行い実行を手掛けた経験◎既存の枠にとらわれることなく自由に発想し、論理的に組み立てていき、多方面の関係者と調整をしながら推進していくことが好きであること,◎マルチファンクショナルな組織や組織横断的なプロジェクトの中で、各所の利害を調整しながら計画を実現をさせた実績のある方◎社内複数の事業やサービスを横串しでとらえ、新たな取り組みを考案した経験◎定量分析の経験があり、得意な方,スタンダードレベル,700,コミュニケーション能力が高く、好奇心が高い方。,◎戦略コンサルティングファーム、事業会社の事業企画、経営企画または、それに準ずるような部門で3年以上の経験◎社内外の調査・インタビューのファクトをもとにあるべき姿の仮説検証を行い実行を手掛けた経験◎既存の枠にとらわれることなく自由に発想し、論理的に組み立てていき、多方面の関係者と調整をしながら推進していくことが好きであること,東京都,品川区,,,大卒以上,25,35,500,1000,成長分野につき増員,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,同社初の新規部門です。,岡田,2013/7/1 11:16
1016513,1,0,ハイクラス,,,上場,,,8,4,営業,企画営業,3,0,経営企画・事業企画,,8,7,営業,その他,楽天株式会社,【マーケティング部門】アライアンスマーケティング開発,◎各事業部を横断した企画の立案と外部パートナー企業との交渉、施策の実行を担当する◎楽天グループの各事業のGMS/売上貢献につながる新規パートナーを発掘する◎楽天スーパーWiFiの新規契約増とグループのGMS/売上貢献につながる連携施策を立案・実行する,戦略コンサルティング経験者、5年以上の法人営業経験、もしくはアライアンス営業経験がありMicrosoft Office Powerpointでの企画書作成、顧客先への提出経験が豊富な方。各事業部門を横断した、調整・交渉経験・オンライン/オフラインを問わないマーケティング手法の豊富なナレッジ,,スタンダードレベル,800,コミュニケーション能力が高く、好奇心が高い方。,5年以上の法人営業経験、もしくはアライアンス営業経験がありMicrosoft Office Powerpointでの企画書作成、顧客先への提出経験が豊富な方。各事業部門を横断した、調整・交渉経験・オンライン/オフラインを問わないマーケティング手法の豊富なナレッジ,東京都,品川区,,,大卒以上,28,38,500,1000,成長分野につき増員,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,同社初の新規部門です。,岡田,2013/7/1 11:16
1017320,1,0,ハイクラス,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,2,6,ビジネスコンサルタント,その他,4,1,マーケティング・広報・IR,マーケティング,楽天株式会社,【楽天市場】アドヴァンスドデータベースマーケティング（MGR,"同社市場のマーケティング分析部署をリードいただきます。経営判断に直結する戦略仮説の立案と検証、マーケティング施策立案、４万の店舗様へのマーチャンダイジング支援や、マイニング的な分析によるマーケットインサイト抽出など幅広いアプローチで事業収益の最大化に貢献することがミッションです。同社市場のデータ環境は、年間数千万人以上の購買者データ、総数１億を超える商品をはじめ、日に1,000万を超えるトラフィックなど、圧倒的なビッグデータ環境となっています。それらのデータを駆使し、10名程度のメンバーをリードし、ユーザプロフィール×商品×サイト閲覧動向など、 さまざまにクロスする切り口から、従来トレンドを跳躍する非連続的な変化を起こしうる発見を行っていただくことを期待します。【このポジション名は「アドヴァンスドデータベースマーケティング（MGR・スペシャリスト）」です】",データ分析における際立ったプロフェッショナルスキルをお持ちのかた。または分析チームのマネジメント経験者【必要な能力】■分析力■提案力■英語力（目安：TOEIC650点以上程度）,Excel Accessの基礎知識（マクロ、SQLの知識）。組織マネジメントの経験。データベースマーケティング経験ネット業界、EC業界経験者。事業会社でのマーケティング業務実務経験、またはコンサルティングファームでのマーケティング戦略立案経験。【歓迎する経験・スキル】■Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■事業会社でのマーケティング業務実務経験、またはコンサルティングファームでのマーケティング戦略立案経験■組織マネジメントの経験■データベースマーケティング経験,スタンダードレベル,650,■データを駆使して、事業課題にとって意味のある真実を見極めることに情熱を持てる方■自ら課題を見つけ出すことができ、企画アイデアを豊富に提案できる方■多様なステークホルダーとの合意形成、推進を行うだけの「やりきる」マインドを持つ方,【必要な能力】■分析力■提案力■英語力（目安：TOEIC650点以上程度）【歓迎する経験・スキル】■Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■事業会社でのマーケティング業務実務経験、またはコンサルティングファームでのマーケティング戦略立案経験■組織マネジメントの経験■データベースマーケティング経験■ネット業界、EC業界経験者  <BR>,東京都,品川区,,,大卒以上,28,43,800,1600,より鋭い経営判断へ、より豊かなユーザ経験へ、また新たな収益源となる情報サービスへの価値化を加速いただける分析マネージャー／スペシャリストを募集します。,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,グローバル展開が進む中、国内に限らず海外メディアの対応が増えてきている為、部署強化の為の採用です！語学力を活かし、世界を舞台に活躍したい方、必見です。,岡田,2013/7/1 11:16
1017321,1,0,ハイクラス,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,楽天株式会社,【楽天市場】ブランドコミュニケ―ション戦略推進（MGR・S）,【概要】楽天市場のユーザーコミュニケーション戦略部署のマネジメントをお願いいたします。【業務内容】同社市場からユーザーに対する発信を戦略的に設計・実施する部署のマネジメントをお任せいたします。現在抱えているユーザーとのコミュニケーションに関する課題を特定し、それを解決するための最適なチャネル、メッセージを設計し展開することで、楽天市場のブランド価値を向上させていくことがミッションです。これからの同社市場の成長を大きく左右するコミュニケーション戦略のリードをお願いしたいと考えています。【このポジション名は「ブランドコミュニケーション戦略推進（マネージャー/スペシャリスト）」となります】,【必要な能力】■高いコミュニケーション力■調整力■企画力■英語力（目安：TOEIC650点以上程度）,【歓迎する経験・スキル】■Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■事業会社でのマーケティング業務実務経験、またはPRエージェンシーや広告代理店でのマーケティング業務経験■組織マネジメントの経験■ネット業界、EC業界経験者■広告代理店のマネジメント、ブランドコミュニケーションの経験,スタンダードレベル,650,■事業、組織の将来を思い描き、進化させる意欲、リーダーシップのある方■自ら課題を見つけ出すことができ、企画アイデアを豊富に提案できる方■多様なステークホルダーとの合意形成、推進を行うだけの「やりきる」マインドを持つ方,【必要な能力】■高いコミュニケーション力■調整力■企画力■英語力（目安：TOEIC650点以上程度）【歓迎する経験・スキル】■Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■事業会社でのマーケティング業務実務経験、またはPRエージェンシーや広告代理店でのマーケティング業務経験■組織マネジメントの経験■ネット業界、EC業界経験者■広告代理店のマネジメント、ブランドコミュニケーションの経験,東京都,品川区,,,大卒以上,28,43,800,1600,同社市場にとって手薄だった広告領域でもあり、この分野をリードするチームの立ち上げメンバーを募集します,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,グローバル展開が進む中、国内に限らず海外メディアの対応が増えてきている為、部署強化の為の採用です！語学力を活かし、世界を舞台に活躍したい方、必見です。,岡田,2013/7/1 11:16
1017322,1,0,ハイクラス,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,2,6,ビジネスコンサルタント,その他,4,1,マーケティング・広報・IR,マーケティング,楽天株式会社,【楽天市場】WEBマーケティング企画推進（MGR・S）,常に変化するWEBのトレンドをキャッチしながら様々な手法を用いてWEBマーケティングを行っております。大きな視点を持ちつつ、細かい気配りをしていくバランスが必要な業務です。マーケティングの企画立案から実施まで様々な分野で活躍できます。【具体的には】■WEBマーケティング戦略立案■検索市場ニーズの把握■楽天市場ユーザーの把握■集客媒体運用業務■各種媒体折衝業務■各種指標計測業務【このポジション名は「WEBマーケティング企画推進（マネージャー/スペシャリスト）」となります。】,【必要な能力】■分析力■課題解決力■情報収集力■英語力（目安：TOEIC650点以上程度）,【歓迎する経験・スキル】■Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■SEM関連の業務経験■SEOやアフィリエイト等のマーケティング業務経験■Web広告プロモーションプランニング■リサーチ業務■事業会社での広告出稿管理■事業会社でのWEBプロデューサー■広告代理店でのネット広告経験■ECサイト大規模サイト経験者,スタンダードレベル,650,■事業、組織の将来を思い描き、進化させる意欲、リーダーシップのある方■データから自ら課題を見つけ出すことができ、企画アイデアを豊富に提案できる方■多様なステークホルダーとの合意形成、推進を行うだけの「やりきる」マインドを持つ方,【必要な能力】■分析力■課題解決力■情報収集力■英語力（目安：TOEIC650点以上程度）【歓迎する経験・スキル】■Excel、Accessの基礎知識（マクロ、SQLの知識があれば尚可）■SEM関連の業務経験■SEOやアフィリエイト等のマーケティング業務経験■Web広告プロモーションプランニング■リサーチ業務■事業会社での広告出稿管理■事業会社でのWEBプロデューサー■広告代理店でのネット広告経験■ECサイト大規模サイト経験者  <BR>,東京都,品川区,,,大卒以上,24,35,600,900,増員,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,グローバル展開が進む中、国内に限らず海外メディアの対応が増えてきている為、部署強化の為の採用です！語学力を活かし、世界を舞台に活躍したい方、必見です。,岡田,2013/7/1 11:15
1018977,1,0,ハイクラス,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,楽天株式会社,【マーケティング部門】オフラインマーケティングマネージャー,同社グループすべての4マスメディア出稿、交通広告や屋外広告などOOHメディアでのマーケティングアクティビティの企画立案、管理。同社の各サービスへの集客を目的としたオフライン広告（4マスメディア、交通広告や屋外広告などOOHメディア）マーケティング戦略の企画・実施、管理を行います。各事業と連携し何の手段をつかってどの規模で、広告出稿を行うかを、ハンドリングするなど、効果的な資金投下の計画、実施、グループ全体におけるオフライン広告プロモーションの管理を行いリードします。広告の費用対効果に対しては事業部が不安を抱えることも多いため、事業部に対しての積極的な働きかけやサポートをしながらプロモーションを成功に導く指揮者となります。,いずれかのご経験のある方■大手広告代理店でアカウントを持ちお客様に総合的な提案を行っていた方■無形の商品の法人営業をされていた方 ・自社の広告宣伝担当をされていた方,【下記のいずれかの知識・経験がある方は歓迎】 ■オフライン広告（4マスメディア、交通広告や屋外広告などOOHメディア）マーケティング戦略の企画 実施、もしくは管理経験■プロジェクトマネジメント経験（WEB関連でのご経験は特に歓迎）■マーケティングの知識 ・アライアンス締結経験,,,変化に対して柔軟に対応ができるフットワークの軽い方<BR>,■大手広告代理店でアカウントを持ちお客様に総合的な提案を行っていた方■無形の商品の法人営業をされていた方 ・自社の広告宣伝担当をされていた方■オフライン広告（4マスメディア、交通広告や屋外広告などOOHメディア）マーケティング戦略の企画 実施、もしくは管理経験■プロジェクトマネジメント経験（WEB関連でのご経験は特に歓迎）■マーケティングの知識 ・アライアンス締結経験,東京都,品川区,,,大卒以上,26,35,500,1000,更なる事業拡大を進めるにあたり、非常に重要となるオフラインマーケティングの中心となって活躍して頂ける方を募集,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,ビジネス基盤は盤石なものの、決して「出来上がった企業」ではありません。まだまだベンチャー気質を忘れずに成長し続けている企業です。,岡田,2013/7/1 11:15
1018174,1,0,ハイクラス,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,11,0,WEB・モバイル関連,,楽天株式会社,【マーケティング部門】オンライン戦略担当マネージャー,SEMにおいて日本有数の広告出稿量を誇る同社グループの全体戦略の企画立案から実施、グループ各サービスへの改善提案、アカウント運用、また、サードベンダーの提供するSEM関連ツール導入の企画立案からテスト導入、グループへの横展開の推進をして頂きます。 同社グループのSEM戦略の企画立案、実施。代理店などパートナー企業のマネジメント ・ソリューションの提案、実施 ・入札ツール等、サードベンダーシステム導入の企画立案、実施 ・楽天グループ各サービスのアカウント運用、分析,・SEM代理店、広告代理店または企業でのアカウント運用経験 もしくは ・サードベンダー製入札管理ツールの導入または運用経験 いずれかのご経験がある方は歓迎です ・広告代理店、WEB制作会社もしくは、事業会社でアドソリューションについての深い経験、知見を持っている方・サードベンダーと一緒にSEMの戦略推進を行った経験がある方 ・リスティングの経験が豊富な方 ・SEMコンサルティングをリーダー、マネージャーとして経験した方,,ビジネスレベル,700,変化に対して柔軟に対応ができるフットワークの軽い方<BR>,インターネットマーケティングの経験,東京都,品川区,,,大卒以上,26,35,500,1000,増員,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,ブランディング、オフライン及びオンラインでのマーケティング、プロモーション活動など、楽天グループのほぼすべての事業のマーケティング活動にかかわります。,岡田,2013/7/1 11:15
1018978,1,0,,,,上場,,,7,3,その他企画・事務・管理,企画系,8,4,営業,企画営業,4,1,マーケティング・広報・IR,マーケティング,楽天株式会社,【グループマーケティング部】 マーケティング・イベントマーケ,イベントマネージャ/スタッフとして、同社の協賛するイベントの企画及び実施。同社が協賛するすべての案件の企画立案実行。顧客獲得、顧客のロイヤリティ向上を目的とした新規案件の企画立案実行。,■広告代理店、PR会社、SP会社、宣伝部でのイベントの企画、及び実施経験（2年以上）■顧客志向■オンラインマーケティングの経験■マスメディアマーケティングの経験,,,,変化に対して柔軟に対応ができるフットワークの軽い方<BR>,■オンラインマーケティングの経験■マスメディアマーケティングの経験,東京都,品川区,,,大卒以上,25,35,400,700,増員,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,ビジネス基盤は盤石なものの、決して「出来上がった企業」ではありません。まだまだベンチャー気質を忘れずに成長し続けている企業です。,岡田,2013/7/1 11:15
1016504,1,0,ハイクラス,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,8,7,営業,その他,楽天株式会社,【グローバルマーケティング室】ブランドマネージャー,海外展開の加速化に伴い、日本のみならずグローバルでの楽天ブランドのアイデンティティ確立とクオリティ管理を急速に実現する必要が出てきています。チーフ・クリエイティブ・ディレクター佐藤可士和氏とコミュニケーションを取りながら、楽天のブランド戦略を立案し、具体的な施策実施まで実行いただくチャレンジングなポジションです。■国内外の楽天ブランド管理（CI/VIガイドラインの整備と社内浸透）■グローバルでの楽天ブランドクオリティ管理スキームの立案と実行■各事業、各国のクリエイティブ・ディレクション業務■ブランディング戦略に基づく楽天のパブリシティの品質チェックなど。,◎企業ブランディングにかかわる仕事の経験が5年以上ある方◎クリエイティブのディレクション経験（WEB、紙など）◎企業のブランドコンセプト作りやコンサルティングに携わっていた経験◎ビジネス会話レベルの英語能力,■グローバルでのブランド戦略に携わった経験をお持ちの方■論理的思考能力、プレゼンテーション能力,ビジネスレベル,700,■コミュニケーション能力の高い方■変化に対して柔軟に対応ができるフットワークの軽い方■何事にも挑戦していくというチャレンジ精神旺盛な方■成果を出すことにコミットできる方■プレッシャーを楽しみながら仕事のできる、ストレス耐性の高い方,◎企業ブランディングにかかわる仕事の経験が5年以上ある方◎クリエイティブのディレクション経験（WEB、紙など）◎企業のブランドコンセプト作りやコンサルティングに携わっていた経験◎ビジネス会話レベルの英語能力,東京都,品川区,,,大卒以上,25,35,500,1000,成長分野につき増員,100204,インターネット,国内最大級のインターネットショッピングモールの運営企業。人々と社会をエンパワーメントする<BR>世界一のインターネット・サービス企業を目指して躍進中。現在、eコマースや電子書籍を中心に、南北アメリカ、ヨーロッパ、アジア、オセアニアにて事業を展開しており、加速度的にグローバル展開を拡大。同社の成長・拡大に伴い若手が幹部クラスとして早くにビジネスリーダーとして活躍できるチャンスが非常に多いのも特徴です。,同社はインターネットの総合サービス企業としてＥＣを中核とするビジネスモデルを進化させてきました。それまで日本に存在しなかった新しいマーケットを創造してきました。海外進出を本格化させ、ポータル・メディア、トラベル、金融、プロスポーツと領域を広げ、各サービス間のシナジー効果により、ビジネスを順調に拡大することに成功しています。社内は向上心やスピード感のある優秀でやる気のある方が多く、事業領域が多数あるためキャリアチェンジや社内異動もあるのが魅力です。,1997,2,10825500,3498,東京都,品川区東品川4-12-3　品川シーサイド楽天タワー,同社初の新規部門です。,岡田,2013/7/1 11:15
