求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1014728,1,0,,,,上場,,,10,6,ITエンジニア,社内システム関連,10,7,ITエンジニア,ネットワーク・セキュリティ,10,7,ITエンジニア,ネットワーク・セキュリティ,株式会社ジェイアイエヌ,システム企画（ITインフラ）,経営企画室システムチームに所属していただき、社内システムの企画および運用を担当して頂きます。具体的には、以下の通りです。・社内インフラの企画、構築。・インフラを含めた社内システムの運用、補修。・中国法人ITインフラ環境の企画、構築。,事業会社情報システム部門・ITコンサルティング会社・SIerなどでの、システムにおけるサーバー、ネットワーク環境構築の経験必須。管理職クラスで採用の場合はマネジメント経験必須。,小売業の業務システム経験者であればなお可。,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,システム構築の上流工程を経験されている方。,東京都,渋谷区,,,大卒以上,28,35,400,700,部門強化に伴う、採用。,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,ITコンサル出身者歓迎のポジションです。,入江,2012/5/31 18:35
1014727,1,0,,,,上場,,,10,6,ITエンジニア,社内システム関連,10,8,ITエンジニア,WEBアプリケーション,11,0,WEB・モバイル関連,,株式会社ジェイアイエヌ,システム企画（WEB/ECサイト）,経営企画室システムチームに所属していただき、社内システムの企画および運用を担当して頂きます。具体的には、以下の通りです。・WEB/ECサイトの構築、管理。・ECで受注した商品の加工、出荷に関するシステムの構築、改善。・その他社内システム（基幹系・情報系・ECサイト、等）の企画および運用。,事業会社情報システム部門・ITコンサルティング会社・SIerなどでの、基幹系システムにおける業務要件定義の経験必須。WEB/EC（BtoC）サイトの構築経験必須。管理職クラスで採用の場合はマネジメント経験必須。,小売業の業務システム経験者であればなお可。,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,システム構築の上流工程を経験されている方。,東京都,渋谷区,,,大卒以上,28,35,400,700,部門強化に伴う、採用。,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,ITコンサル出身者歓迎のポジションです。,入江,2012/5/31 18:35
1014138,1,0,,,,上場,,,16,0,その他,,16,0,その他,,16,0,その他,,株式会社ジェイアイエヌ,企画グループマネジャー・マネジャー・スタッフ（MD）,アイウエア事業の企画グループ所属。メガネ・サングラスについての品揃えを企画し、デザイナー・生産管理スタッフとともにモノ作りまで行って頂きます。,アパレル・雑貨などの業態における、MDとしてのご経験。コンサルティング会社出身で、商品戦略・商品企画のジョブなどに携わったご経験。,,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,27,35,300,800,,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:35
1013912,1,0,,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,,,,,,,,,株式会社ジェイアイエヌ,マーケティング室スタッフ（販促担当）,マーケティング室所属。折り込みチラシ・OOH・Web広告・ソーシャルメディア・ノベルティなどを活用し、店舗への集客を図って頂きます。集客効果を分析し、より効率のよい集客手段を検討して頂きます。,100店舗以上展開している企業における販売促進活動（Web、チラシ）のご経験。コンサルティング会社出身で、小売・サービス業のプロモーション戦略のジョブなどに携わったご経験。,,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,27,35,400,600,店舗の販促強化に伴う、採用。,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:35
1014008,1,0,,,,上場,,,16,0,その他,,12,0,機械・メカトロニクスエンジニア,,,,,,株式会社ジェイアイエヌ,調達グループ（リーダー・スタッフ）,調達グループ所属。メガネフレーム・サングラスの生産管理を担います。MD・デザイナーと委託先工場の間に立ち、サンプル製作から正式オーダー、国内物流センターへの納品まで、数量・納期・品質に責任を負います。リーダーの場合、管理職として中国人スタッフへの指導を行います。,調達・購買経験３年以上の経験は必須。英語がビジネスレベルで、EXCEL 、powerpointの基礎ができる。,理系、中国語がビジネスレベルであればなお可。レンズ・光学機器・眼鏡業界経験者であればなお可。,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,27,35,400,700,,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:35
1014127,1,0,,,,上場,,,12,0,機械・メカトロニクスエンジニア,,13,0,電気・電子・半導体エンジニア,,,,,,株式会社ジェイアイエヌ,調達グループサブマネジャー（フレーム品質管理）,調達グループ所属。メガネフレームの品質管理の枠組み構築、品質管理業務。品質管理部門のリーダーとして、品質管理体制の整備、各種標準書のメンテナンスを行う。,被服・雑貨・工業製品における品質管理経験があること。自分で業務を構築する能力があること。業務改善に貪欲であること。,,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,27,40,400,800,,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:35
1013680,1,0,,,,上場,,,16,0,その他,,16,0,その他,,16,0,その他,,株式会社ジェイアイエヌ,ディストリビューション,各種システムや分析ソフトウェアを活用し、各店への最適な商品の配分を実施し、在庫効率を最大化させる。商品の販売状況を分析し、マネジメントやMDに報告を行うことにより、リオーダーやセール実施可否などの意思決定にも関与します。入社後は配分/自動発注ロジックの背景を理解し、よりよいロジックに改良するため、統計学などについても学んで頂きます。能力によっては、新たなロジスティックスの仕組みを作るプロジェクトにも関わって頂きます。,Excelを使用したデータ分析のスキル必須。マネジメントへの報告や、調達担当者や店舗との調整も多いため、プレゼンテーション力・コミュニケーション力も必要です。,Access・データベース・BIなどの使用経験があればなお可。,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,28,35,400,700,部門強化に伴う採用。,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:34
1014729,1,0,,,,上場,,,5,0,人事,,,,,,,,,,株式会社ジェイアイエヌ,人事（制度企画・運用）　リーダークラス,人事諸制度の企画、導入、定着。評価制度の再構築、運用、定着。,人事制度の企画、導入、改訂、運用業務2年以上の経験は必須。,成果主義に関する人事制度構築の経験のある方ななお可。,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,28,35,400,700,部門強化に向けた採用。,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:34
1014009,1,0,,,,上場,,,5,0,人事,,5,0,人事,,5,0,人事,,株式会社ジェイアイエヌ,人事マネジャー・サブマネジャー,人事グループ所属。人事評価制度の企画・構築・運用。教育研修制度の企画・構築・運用。新卒採用・中途採用の企画・構築・運用。年間数十店舗の出店を支えるため、年間数百人規模の店舗スタッフ採用が必要になります。労務管理。,人事領域でのマネジメント経験・リーダー経験必須。コンサルティング会社出身で、人事評価制度構築のジョブなどに携わったご経験。,小売業・サービス業業態であればなお可。管理部全体のマネジメントにも携わって頂くために、総務・経理・財務などのご経験があればなお可。,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,28,39,400,800,部門強化に向けた採用。,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:34
1014730,1,0,,,,上場,,,5,0,人事,,7,1,その他企画・事務・管理,総務,7,1,その他企画・事務・管理,総務,株式会社ジェイアイエヌ,総務　リーダークラス,株式事務、株主総会、株主優待、持株会、各種保険契約に関する業務。備品消耗品管理、・契約書文書管理、慶弔に関する業務。稟議や契約文章の受付、管理、社内通達の実施、管理に関する業務。従業員の健康管理、福利厚生施策の策定。反社会的勢力排除に関する業務。,事業会社での人事総務業務３年以上の経験は必須。エクセル・ワード・パワーポイント必須。,人事関連業務（給与計算、保険手続き、労務管理）の経験があればなお可。TOIEC 500点以上あればなお可。,,,与えられた仕事に本気になれる方。目の前の困難から逃げずに本気で挑める方。全てのポジションで大事にしているキーワード（『創造』、『挑戦』、『変化』）。,,東京都,渋谷区,,,大卒以上,28,35,400,700,部門強化に向けた採用。,1003647,流通・小売・販売,アイウエア、及び服飾雑貨（バッグ、帽子、アクセサリー）の企画、輸入および販売。主力のアイウエア事業は後発ながらも業界2位の地位を確立。SPA(製造小売業)というビジネスモデルで世界一のコストパフォーマンスを実現。価格だけでなく、高機能・高品質のレンズ、上質のデザインといった“究極のベーシック”を提供し、これまでの既成概念を覆す事業展開で市場に大きなインパクトを与えています。,2012年時点でアイウエア専門ショップを132店舗、雑貨専門ショップを27店舗の計159店舗を運営。中国を皮切りに、今後米国、欧州等にも出店していく予定。主力のアイウエア事業では、通常薄型非球面レンズを入れると万単位の価格になるところ、同社はフレームと薄型非球面レンズを標準装備し4990円からという圧倒的低価格で提供し、業界に大きなインパクトを与えています。まだ同社の顧客は視力の悪い人ではなく、全世界70億人をターゲットとしていて、パソコン用、ドライアイ用、花粉対策用、スポーツ用、ファッション用と多肢にわたります。グローバル最大手の会社が年商4000億だが、そこも通過点だと考えている。低価格を実現する一番の理由はSPAとしての仕組み。企画、製造、販売の一連のバリューチェーンを最適化しています。またメガネの店舗では度数測定やフレームの調整など様々な店舗内でのオペレーションが発生します。ここではトヨタ出身の顧問を向かえ日々“カイゼン”を行っています。国内では数年以内に500店舗、中国では100店舗に拡大予定。メガネのEC事業にも注力していて、業界内でも一歩抜きに出ています。,1988,7,51850,1072,東京都,渋谷区神宮前2-34-17　住友不動産原宿ビル20F,,入江,2012/5/31 18:34
