求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1011923,1,0,ハイクラス,,,上場,,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,株式会社カカクコム,海外展開サイトWEBマスター,経営企画部（※配属先は変更になる場合があります）において、既存サイトの海外展開におけるサイトディレクション責任者として、主に、（1）UI設計。（2）サイトディレクション（WEBデザイナー、WEBエンジニアへの具体的な指示出しを含む）。（3）その他、サイト利用者を増やすための施策の検討・実行などをお任せします。,WEBエンジニアへのディレクション業務。WEBデザイナーとしての実務経験。UI設計業務。システム構造の理解。海外での業務／生活経験（2年以上）。TOEIC860点以上あるいはネイティブ同等の英語能力。（英語圏以外のご経験の場合）上記英語能力に加え現地言語の会話能力（ネイティブレベル）。,海外での起業経験。,ビジネスレベル,860,論理的に物事を捉えることができる方。責任感をもって仕事に取り組むことができる方。明るく・ポジティブな思考をもてる方。違う立場のメンバーと上手にコミュニケーションがとれる方。,海外就業・事業企画開発経験,東京都,渋谷区,,,大卒以上,25,38,450,1200,組織強化の為,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,海外でご活躍された実績のある方にお勧めのポジションです！,武田,2011/2/28 13:26
1011922,1,0,ハイクラス,,,上場,,,3,0,経営企画・事業企画,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,株式会社カカクコム,海外新規事業プロジェクトリーダー候補,経営企画部にて、既存サイトの海外展開における事業管理全般業務をお任せします。（1）海外展開における事業計画の作成。（2）プロジェクト管理。（3）サイトディレクションなど。,事業企画経験。海外での業務または生活の経験（2年以上）。TOEIC860点以上またはネイティブ同等の英語能力。（英語圏以外の場合）上記英語能力に加え現地語のネイティブ同等の会話能力。WEBサイトの企画経験。,WEBサイトのディレクション業務経験（デザイナー、エンジニアへの具体的な指示ができるレベル）。海外での就業・起業経験。,ビジネスレベル,860,責任感が強く、高いバイタリティをもって仕事に臨んでいただける方。向上心が高く、新しいことを吸収していくことに前向きな方。調整力・コミュニケーション力に長けた方。,Web業界における経営企画、事業企画のご経験。,東京都,渋谷区,,,大卒以上,25,38,450,1200,事業拡大に向け、即戦力となる人材を募集。,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,海外でご活躍された実績のある方にお勧めのポジションです！,武田,2011/2/28 13:26
1011925,1,0,,,,上場,,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,株式会社カカクコム,Webマスター【グループ会社「映画」サイト】,同社のグループ会社に常駐し、サイトディレクション業務に携わっていただきます。主に、トラフィックを中長期的に伸ばすための施策の検討と実行や、UI設計等をお任せします。,Webサイトのディレクション業務。情報系サイトのUI設計・改善業務経験（1年以上）。WEBエンジニアへのディレクション経験（1年以上）。WEBデザイナーとしての実務経験（1年以上）。,「映画」コンテンツを扱うサイトのディレクション業務経験。デザイン、サイト開発業務経験。,,,心身ともにタフである方。論理的な方。映画という娯楽を扱うコンテンツに対しても、あくまでビジネスとしてアプローチしトラフィックを増やすことを最優先する方。,サイトでのプロデュース・企画業務経験。,東京都,文京区,,,大卒以上,30,40,400,650,組織強化の為,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,月間ユニークユーザーが300万人を超える環境でユーザーの反応をダイレクトに感じて頂きながら「映画」に関するサイトのディレクションをお任せします。,武田,2011/2/28 13:25
1011926,1,0,,,,上場,,,16,0,その他,,16,0,その他,,10,10,ITエンジニア,その他IT系,株式会社カカクコム,カスタマーサービス部・コミュニティサポートチームSV,カスタマーサービス部にて、同社の主力サイトである、購買支援・価格比較サイトで展開している「クチコミ掲示板」や「ユーザーレビュー」等のコミュニティサービス管理業務全般をお任せします。（1）ユーザーの投稿チェック及び問い合わせメール対応。（2）報告書の作成や集計作業、メンバーのシフト管理。（3）サービス企画部署と連携した業務改善。,事業会社におけるマネジメント経験（2年以上）。SNS、コミュニティサイトなどユーザー投稿サイトでの監視・メール対応経験。コミュニケーション能力、チーム全体を考えられること。ユーザー本位で業務を行えること。Word、Excel、PowerPointを使用したドキュメント作成能力。年末年始を含む土・日・祝日の勤務が可能なこと。,業務改善プロジェクト経験。PC・家電・カメラなど、購買支援・価格比較サイトでの取扱い商材に関する知識。HTMLの基礎知識。,,,責任感が強く、高いバイタリティをもって仕事に臨んでいただける方。向上心が高く、新しいことを吸収していくことに前向きな方。調整力・コミュニケーション力に長けた方。,カスタマーサービス部門でのマネジメント経験。,東京都,渋谷区,,,大卒以上,30,38,450,650,組織拡充の為,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,ユーザーの反応をダイレクトに感じながら仕事をすることができます。,武田,2011/2/28 13:25
1011953,1,0,,,,上場,,,3,0,経営企画・事業企画,,7,3,その他企画・事務・管理,企画系,11,0,WEB・モバイル関連,,株式会社カカクコム,新規サービス企画・事業推進リーダー候補,将来を担うリーダー候補として、同社の主力サービスである、購買支援・価格比較サイトの経営課題の克服や、同サービスを活用したビジネスの創出に携わって頂きます。【将来的には】新規サービス企画・立ち上げ責任者や、事業部マネージャーとして、ビジネス推進のコアメンバーとなることを期待されるポジションです。【入社後のミッション】（1）新規市場・競合動向の分析。（2）各カテゴリの戦略、課題の抽出と分析。（3）コンテンツ立ち上げ。（4）社内の人材・組織の最適化・マネジメント。など。（※配属部署・ポジションは、スキルや志向性を踏まえて決定。）,事業会社（特に、Web・モバイル業界）におけるマネジメント経験3年以上（※企業規模、マネジメント規模は問いません）。複数の新規事業企画・立上げの経験。目標を達成するためにあらゆる手段を検討し実行に移せること。常に目標を達成し、さらに高い目標を目指せること。仮説・実行・検証のサイクルで業務を進められること。会社の方向性を理解した上で、サイトをどうすべきか中長期的なビジョンを持てること。物事の本質を見極め、問題を構造化できること。,,スタンダードレベル,,責任感が強く、高いバイタリティをもって仕事に臨んでいただける方。向上心が高く、新しいことを吸収していくことに前向きな方。調整力・コミュニケーション力に長けた方。,インターネット業界での事業立上げ経験。,東京都,文京区,,,大卒以上,28,38,450,750,新規ビジネスモデルの収益獲得のため業務拡大のため。,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,将来的に、新規サービス企画・立ち上げ責任者・事業部マネージャ等、ビジネス推進のコアメンバーとしてのご活躍を期待されているポジションです！,武田,2011/2/28 13:25
1007826,1,0,,,,上場,,,10,6,ITエンジニア,社内システム関連,10,2,ITエンジニア,オープン系システム,10,2,ITエンジニア,オープン系システム,株式会社カカクコム,Webエンジニア（購買支援・価格比較サイト担当）,同社が運営する購買支援・価格比較サイトのWebアプリケーション開発をご担当いただきます。企画担当、デザイナー、営業メンバーと案件ごとに数人のチームを作り、企画、開発、サービス開始までを担当していただきます。「価格情報コンテンツ」「掲示板コンテンツ」「モバイルサイト」など、同社サイトの主軸となるサービスを主にご担当いただくことになります。【面白み】企画段階から開発にかかわることが出来、時にはエンジニアがNOといったり企画内容を変更することもある環境です。1300万人のユーザーの反応を直に感じることができます。【開発環境】OS：Windows　言語：ASP／ASP．NET／C♯／VB,Web系サービス（あるいはオープン系）の開発経験、また、データベースを用いたアプリケーションの開発経験2年以上。【開発環境】OS：Windows　言語：ASP／ASP．NET／C♯／VB,何事も最後までやり遂げることが出来る人。仕様書通りに開発するだけでは気がすまない人。プログラミングが好きな人。,,,ユーザーの立場にたってサービスを考えることができる方。インターネットビジネス、及び技術動向に興味関心のある方。コミュニケーションスキルが高く、自ら積極的に動ける方（情報収集／改善・課題／新たな技術の習得など）。現状のスキルに満足せず、新しい技術も駆使しつつ、創造できる力を持っている方。,Web系サービス（あるいはオープン系）の開発経験。,東京都,文京区,,,大卒以上,26,32,400,650,組織拡充の為、即戦力となる方を積極募集。,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,1300万人のユーザーの反応を直に感じながら企画段階から開発にかかわることが出来るポジションです。！エンジニアの意見を大切にする環境です！,武田,2011/2/28 13:25
1011744,1,0,,,,上場,,,16,0,その他,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,株式会社カカクコム,記事・編集スタッフ【購買支援・価格比較サイト】,同社の主力サイトである、購買支援・価格比較サイトの記事コンテンツ（特集記事、広告記事、新製品ニュース、マガジン、アキバ総研）などの作成に携わっていただきます。【具体的には】企画・ディレクション・取材・原稿制作、などをご担当いただきます。【中心となる対象ジャンル】・パソコン、家電、カメラ、携帯電話、自動車（※アキバ総研では、アキバ系カルチャーであるアニメ、コミック、コスプレなどの分野も取材対象となります）。編集経験やライティング経験のある方も歓迎します。,編集業務経験、取材・ライティング業務経験、WEBディレクション経験のいずれか（3年以上）。,パソコン、家電、カメラ、携帯電話、自動車、アニメのいずれかの分野での商品知識、市場知識 。,,,ユーザーの立場にたってサービスを考えることができる方。インターネットビジネス、及び技術動向に興味関心のある方。コミュニケーションスキルが高く、自ら積極的に動ける方（情報収集／改善・課題／新たな技術の習得など）。現状のスキルに満足せず、新しい技術も駆使しつつ、創造できる力を持っている方。,編集業務経験、取材・ライティング業務経験。,東京都,渋谷区,,,大卒以上,25,35,400,600,広告案件などの受注増。リニューアルを控えているため、新たな人材を必要としています。,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,大手クライアントなどとの仕事も多いので、なかなか出会えないキーマンへの取材や、最新情報に直に触れたりすることが可能です。,武田,2011/2/28 13:25
1011743,1,0,,,,上場,,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,株式会社カカクコム,Webマスター【グルメサイト】,ランキングと口コミで探せるグルメサイトのコンテンツ企画からデザインまで幅広く携わっていただきます。具体的には、企画立案・UI設計・ディレクション・デザイン、などをご担当いただきます。,ランキングと口コミで探せる同社のグルメサイトの利用経験が2年以上の方。情報系サイトでのUI設計・改善業務経験（1年以上）。WEBエンジニアへのディレクション経験（1年以上）。WEBデザイナーとしての実務経験（1年以上）。,ランキングと口コミで探せる同社のグルメサイトに対する深い知識。ユーザビリティに対する深い知識。サーバサイドプログラミングの知識。XHTML／CSSコーディングの経験。,,,食べること、飲むことが好きな方。論理的に物事を捉えることができる方。責任感をもって仕事に取り組むことができる方。明るく・ポジティブな思考をもてる方。違う立場のメンバーと上手にコミュニケーションがとれる方。,モバイルサイトでのプロデュース・企画業務経験。,東京都,文京区,,,大卒以上,22,35,400,600,組織強化の為,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,月間1700万人以上の方が利用する「PC版」と比較して、ケータイ版は成長途上にあります。自分次第でサービスの成長に大きく貢献できる面白さがあります。,武田,2011/2/28 13:25
1011586,1,0,,,,上場,,,5,0,人事,,5,0,人事,,5,0,人事,,株式会社カカクコム,人事マネージャー候補,将来的に人事業務全般のマネジメントをお任せします。まずは「人事」業務の中で、その方の特性・強みなどを鑑み、下記のいずれかの領域をご担当頂きます。その後、1～3年以内に何らかの領域でマネジメントを含めた業務にてご活躍いただくことを想定しています。・人材採用・人材育成・給与／労務管理・福利厚生・評価・人件費管理　等　※担当業務については適宜ローテーションを行います。,Web・モバイル・インターネット業界にて、人事業務経験を3年以上お持ちの方。人材採用または人材育成のご経験を2年以上お持ちの方。マネジメント経験をお持ちの方（部下人数、経験年数問わず）。,,,,高いコミュニケーション力をお持ちの方。やるべき事の優先順位づけが出来、限られた時間内で効率よく遂行できる方。,マネジメント経験,東京都,文京区,,,大卒以上,30,38,550,750,組織拡充の為、即戦力となる方を積極募集。,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,将来的に人事業務の様々な領域に携わることができ、ご自身の活躍次第で、会社の組織力強化に影響を与えることができる非常にやりがいのあるポジションです。,武田,2011/2/28 13:24
1011661,1,0,,,,上場,,,3,0,経営企画・事業企画,,6,0,経理・財務・会計,,2,1,ビジネスコンサルタント,経営戦略系,株式会社カカクコム,経営企画スタッフ～マネージャー候補（予算管理担当）,経営企画部にて、主に（1）予算作成、管理業務（2）戦略的財務分析業務（3）資本政策業務をお任せします。その他各種プロジェクトの検討・推進等をご経験・スキルに応じてお任せします。,事業会社、コンサルティング会社、証券会社等にて、（1）予算作成、管理業務（2）戦略的財務分析業務（3）資本政策業務のご経験あるいは知識をお持ちの方。経理・財務等の知識（経理業務経験は問いません）。パワーポイント、エクセルの基本的な操作能力。Web・モバイル・インターネット業界経験者、または業界動向やWEBの新しいトレンドに明るい方。全社的な合意形成のためのコミュニケーション力とプロジェクト遂行力の高い方。,ファイナンスに関する知識、マネジメント経験、会社法・金融商品取引法に関する知識、海外の業界トレンドへの知見、英語読解力。,スタンダードレベル,,責任感が強く、高いバイタリティをもって仕事に臨んでいただける方。向上心が高く、新しいことを吸収していくことに前向きな方。調整力・コミュニケーション力に長けた方。,Web業界における経営企画業務、事業開発のご経験。,東京都,文京区,,,大卒以上,28,35,450,650,事業拡大に向け、即戦力となる人材を募集。,210371,その他サービス,パソコンやAV機器を中心とした家電製品をはじめ、様々なジャンルの商品の比較サービスを提供する、国内最大規模のインターネット価格比較サイト運営を主力事業に、グルメ・旅行・金融・エンタメ情報の提供など、9つのサイトを運営しているインターネットメディア企業です。『ユーザー視点のサービスづくり』を大前提にした事業展開をしている。,（１）インターネット価格比較（購買支援）サイトの企画・運営。パソコン、同周辺機器、家電他の価格情報・商品情報提供／保険、通信分野のサービス・料金比較情報提供／インターネット広告<BR>／情報コミュニティの運営など。（２）高級ホテル・旅館予約サイトの企画・運営。宿泊施設（ホテル・旅館）の価格情報・商品情報提供。（３）グルメ・レストランのクチコミサイトの企画・運営。レストランのクチコミ情報提供。（４）新築マンション検索サイトの企画・運営。新築マンションの物件情報提供。（５）人と写真をつなぐコミュニティサイトの企画・運営。（６）ソーシャルＩＴメディアの企画・運営。など。,1997,4,69555,241,東京都,渋谷区恵比寿南3丁目5番7号　恵比寿アイマークゲート（代官山デジタルゲートビル）8F,業界をリードしチャレンジを続ける会社で、マネジメント視点で業務を担い、会社とともに成長を実感できます！,武田,2011/2/28 13:24
