求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1013954,1,0,,,,上場,,,4,2,マーケティング・広報・IR,広報・IR,4,1,マーケティング・広報・IR,マーケティング,,,,,トレンドマイクロ株式会社,シニアスペシャリスト（PR戦略・企画担当）,マスメディアのPR露出を通じて、当社の法人向けおよび家庭向けセキュリティ製品・サービスの市場創出・拡大に貢献する仕事です。プレイヤーとしての実務と同時にチームをリードする役割を担います。露出獲得で終わらず、その先の読者・視聴者の反応を想定して、ビジネスを牽引するコミュニケーションを戦略的に企画、実行します。顧客や競合状況を分析して具体的なメッセージを策定するマーケティングの素養と、セキュリティ事業会社の顔としての社会的なバランス感覚が求められる職務です。【職務の魅力】・PRの立場で会社を動かし、市場を動かすことを実感できる仕事です。・法人向け、家庭向け双方の事業において、PRの戦略・企画を立案し、実行します。・PRの範疇に留まらず、製品や全社的なメッセージを策定・浸透させるための幅広いマーケティングを実践できます。,IT業界でのビジネス経験5年以上PRだけでなくセールス、ビジネス開発、マーケティング等の職種で実際に商売を推進する実務を経験された方/顧客と対話し、相手を十分に理解した上で、Win-Winの提案ができること②マーケティングメッセージを策定する能力常に社外の目線から自身の仕事を評価できること。市場の興味・関心を引き、魅力的なメッセージを作成する前に、その検討・決定にどのような情報が必要かを知り、必要な項目を洗い出した上で、情報を収集・整理し、客観的な分析に基づいて実践できる,③セキュリティ企業の広報としての責任感とバランス感覚ネット社会を守るセキュリティ企業の広報として、当社の公的な役割と私企業としてのビジネスのバランスを保ちながら多様なステークホルダーと良好なリレーションシップを構築できる。■情報セキュリティ分野に関する知識/経験セキュリティ業界での実務経験あるいは情報セキュリティアドミニストレータ相当の知識,スタンダードレベル,,■プレイングマネージャの経験<BR>個人で現場の実務を推進すると同時に周囲のメンバーをリード/サポートし、チームパフォーマンスに責任を持って職務を全うできる  <BR><BR>,,東京都,渋谷区,,,大卒以上,30,35,550,750,,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,日本のセキュリティリーディング企業の顔として、責任と誇りを持てる仕事です。,細野,2012/12/17 18:42
1010246,1,0,,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,7,3,その他企画・事務・管理,企画系,トレンドマイクロ株式会社,プロダクトマーケティングマネージャー（事業開発）,プロダクトマーケティングマネジメント業務を担当していただきます。・マーケティング及びプロモーションの企画立案/遂行・各種キャンペーン及びツールの企画/実施/管理・グローバルのカウンターとの情報共有/戦略の施行。,・IT/通信関連企業で営業及びマーケティング経験5年以上・英語での文書作成及びプレゼンテーション能力・社内外の関係者と良好な関係を築き、企画を推進できるコミュニケーション能力,【尚可】・ITにおけるソフトウェアやCloud/SaaSといった分野に関する知識/業務経験・テクニカルドキュメントの理解,ビジネスレベル,,プロアクティブマインド、柔軟性、スピード感,プロダクトマーケティング実務経験/日本メーカーでのマーケティング経験,東京都,渋谷区,,,大卒以上,27,35,550,800,増員募集,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,日本発グローバル企業において、個人のアイデアを具現化できる環境があります。,細野,2012/12/17 18:42
1010046,1,0,,,,上場,,,8,4,営業,企画営業,7,3,その他企画・事務・管理,企画系,3,0,経営企画・事業企画,,トレンドマイクロ株式会社,ビジネスディベロップメントマネージャー,ビジネスの新規立ち上げ及び開拓を担当する。・ビジネスの企画立案/推進・ユーザ及びパートナーとのビジネス条件の交渉/契約締結/ビジネスの遂行・プロダクト及びサービス部署や関連部署との調整【職務の魅力】・既存ビジネスに限らず、新規ビジネスの立ち上げ・開拓を実施することが出来ます。・グローバルな会社で海外支社やパートナーとのビジネス協業を行うことが出来ます。,・営業経験5年以上・ITにおけるソフトウェアやクラウドコンピューティングといった分野に関する知識/業務経験・社内外の関係者と良好な関係を築き、企画を推進できるコミュニケーション能力,・マーケティングの経験・新規事業立ち上げの経験・テクニカルドキュメントの理解・英語でのプレゼンテーション能力,ビジネスレベル,,プロアクティブ、柔軟性をお持ちの方,クラウド関連ビジネスでの実務経験。新規サービス・事業立ち上げ経験,東京都,渋谷区,,,大卒以上,28,35,600,700,増員募集,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,グローバルな会社で海外支社やアライアンスパートナーとのビジネス協業を行うことが出来ます。,細野,2012/12/17 18:42
1015925,1,0,,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,トレンドマイクロ株式会社,プロモーション　シニアスペシャリスト,法人向けマーケティング部門にて、ビジネスプランをもとにプロモーション/ コミュニケーションプランの作成、提案、実施、効果測定などの仕事です。具体的には、顧客動向と競合/ 市場分析を行い、オンライン/オフラインを組み合わせた以下の業務を担当します。■ｂ課題解決のイメージを訴求するための、製品プロモーション■製品/ キャンペーン別のプロモーションプラン年間計画の策定から実施【本ポジションの魅力】セキュリティー業界のリーダーシップマーケティングを実施することができます。自分の企画、取り組んだ業務の成果が市場に出ることもこの仕事の醍醐味です。既存の顧客数も多く、新規の顧客獲得、既存の顧客の再開拓など多角的にアプローチでき、ビッグデータを活用したマーケティングプロモーションを実施するこができます。,■マーケティングプロモーション/ コミュニケーションの実務経験5年以上（企画、計画、提案、実施までの一連の流れを実施されてきた方）■ＩＴ業界での就業経験■新しいことへの探求心、向上心がある方,■プロダクトマーケティングまたはプロジェクトマネジメントの経験■マーケティングのフレームワークを学び、それを実行した経験,スタンダードレベル,,新しいことへの探求心、向上心がある方<BR>,マーケティング経験,東京都,渋谷区,,,大卒以上,28,35,550,700,増員,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,既に知名度のあるソフトウェアですが、更なる拡大をめざし、そのプロモーションに携わっていただきます。,細野,2012/12/17 18:42
1015553,1,0,,,,上場,,,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,4,1,マーケティング・広報・IR,マーケティング,トレンドマイクロ株式会社,スレットマーケティング,セキュリティ対策技術や脅威に関する国内マーケティングを担当していただきます。■市場／競合／ユーザニーズを分析し、効果的なマーケティング戦略立案、活動計画、その実行とフォローアップ、成果のレビューを行う■担当エリアにおける営業支援活動。セキュリティリサーチャー、エンジニアおよびグローバルメンバーと協業し、最新の脅威状況および技術情報を迅速に市場に提供する■インターネット上の脅威や対策情報の提供■セキュリティ啓発活動の実施、講演・執筆活動【職務の魅力】インターネット上の複雑な脅威からインターネットユーザを守るための脅威・対策情報の提供を行う、技術系マーケティングスペシャリストを目指すことができます。また、会社の根幹を支える中核技術についてマーケティングの戦略構築から、戦術実施部分まで担っていただきますので、多くの遣り甲斐を感じられるのも魅力の一つです。,■IT業界におけるマーケティング（戦略立案・実施等、活動計画策定、複数部門間調整、ローンチプラン作成経験などを含めた実務経験）、あるいはコンシューマ向けマーケティングの経験3 年以上■組織順応性があり、プレゼンテーションスキル、情報を的確に選別する判断力がある。■社内外の取引先・関係先と円滑なコミュニケーションができ、バランス感覚を持っていること■IT、ネットワーク、情報セキュリティに関する知識,■設定した数値目標に対し、現状とのギャップを把握し何が必要かを論理的に考え実行できる,ビジネスレベル,730,他人の意見を柔軟に問い入れながらも自分の判断基準を持ち、ぶれることなく業務する。<BR>詳細にこだわるのではなく、全体像を俯瞰、把握した上で仕事を進める,,東京都,渋谷区,,,大卒以上,28,35,500,650,,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,,細野,2012/12/17 18:41
1014797,1,0,,,,上場,,,10,10,ITエンジニア,その他IT系,10,10,ITエンジニア,その他IT系,,,,,トレンドマイクロ株式会社,テクニカルサポートエンジニア,自社製品を導入している顧客からの技術的なお問い合わせに対し、サポートサービスを提供します。Level2エンジニアとして、Level1エンジニアからエスカレーションされた製品の問題に対し、最適かつ迅速な解決策の提供や改善案を提示します。また、自部門で解決できない問題については、海外部門を含む別部門に適切にエスカレーションを図り、解決策/改善策を迅速に提供できるよう調整を図ります。チーム内外のプロジェクトにメンバーもしくはリーダーとして参加し活動します。,・ITサポート/フィールドSE/開発SE/プリセールスSE等の経験2年以上・Windows/UNIX上で動作するアプリケーションの導入や運用において発生するトラブルに対して、トラブルシューティングが出来る・インターネット用サーバ（メールサーバ/Webサーバ等：HTTP/SMTP/FTP理解を含む)のセットアップや運用時のトラブルに対して、トラブルシューティングが出来る・論理的な思考力と説明能力を有し、状況に応じた効果的なプレゼンテーション/交渉を社内外に対して行う事が出来る,・各種資格（MCP/RHCE/Security+/情報セキュリティスペシャリスト/CISSP/ITIL等）・セキュリティ対策製品の導入/運用経験・プロジェクトマネジメント経験,ベーシックレベル,,柔軟性があり、技術に探究心のある方。,セキュリティやネットワーク分野でのご経験,東京都,渋谷区,,,大卒以上,27,35,450,550,サポート部門拡大のための増員,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,同社の高い信頼性、評価をさらに高めていただくためのポジションです。,細野,2012/12/17 18:41
1016333,1,0,ハイクラス,,,上場,,,10,9,ITエンジニア,プリセールス,10,10,ITエンジニア,その他IT系,10,10,ITエンジニア,その他IT系,トレンドマイクロ株式会社,シニアエンジニア（ソリューションSE）,大手顧客に対してセキュリティシステムの提案・設計・構築・運用などの技術支援を提供する。・顧客のセキュリティ課題の解決提案。・顧客環境における情報セキュリティの診断・分析、及びテクニカルコンサルテーション・セキュリティソリューションの提案から導入及び運用支援活動（ポリシーやガイドラインなどの文書の作成、導入計画時の評価やサイジング、インストレーションの実施など）情報セキュリティに関する教育コンテンツなどの作成および、技術トレーニングの実施。,■ネットワーク・仮想化・セキュリティ製品のいずれかのコンサルテーション、またはインテグレーションの業務経験3年以上、もしくはそれに準ずるスキル■問題分析力、提案書作成能力、プレゼンテーション能力、及び顧客との折衝経験3年以上■ネットワーク・仮想化・セキュリティ製品の構築/運営/管理に関わる業務経験3年以上,■プロジェクトマネジメントの経験■PCI-DSSやNIST SP800シリーズに記載されている内容を理解して顧客と会話する能力■ISO27001、ISO20000、プライバシーマークなどの取得に関わるコンサルティング業務経験■CISSP、CISA、CISM、システム監査等の資格,ベーシックレベル,,柔軟性が高く、技術に対しての探究心の高い方,セキュリティのみならずネットワークやインフラ分野でのご経験など。,東京都,渋谷区,,,大卒以上,28,40,500,900,組織拡大による増員,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,同社の高い信頼性、評価をさらに高めていただくためのポジションです。,細野,2012/12/17 18:41
1015123,1,0,,,,上場,,,10,10,ITエンジニア,その他IT系,10,2,ITエンジニア,オープン系システム,10,8,ITエンジニア,WEBアプリケーション,トレンドマイクロ株式会社,シニアエンジニア（製品開発/シニアディベロッパー）,グローバルに拠点を展開する開発チームの一員として、世界各国のコンシューマーマーケット向けコンテンツセキュリティソリューションの開発を行います。自社開発ソフトウェアの設計/計画/コーディングを行います。チーム開発において、設計/インプリメンテーションをリードします。【職務の魅力】・クロス/マルチプラットフォーム上でコンテンツセキュリティソリューションの設計/開発に関わることが出来ます。・台湾・中国・USなどにある他拠点の製品開発チームと協力しながら開発することで、グローバルに活躍する機会があると同時に、日本の新しいビジネスに直接的に関わる開発をすることで、日本のマーケットへの顧客価値提供をする機会があります。,■CまたはJavaの充分なプログラミング知識、■Windows、Linux、Android、iOS上でのソフトウェア開発能力、■コンピューターサイエンスや理工系の学士または同等の知識と経験、■一人ではなく、チームとして業務を円滑に遂行できるコミュニケーション能力,・プロジェクトリーダー、またはサブリーダー経験,ビジネスレベル,,チームワークで動ける方、,開発経験,東京都,渋谷区,,,大卒以上,28,35,500,700,増員,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,世界的なソフトウェア企業の自社製品の開発に携わってみませんか？,細野,2012/12/17 18:41
1015231,1,0,,,,上場,,,10,8,ITエンジニア,WEBアプリケーション,10,10,ITエンジニア,その他IT系,10,2,ITエンジニア,オープン系システム,トレンドマイクロ株式会社,シニアエンジニア（製品開発/コンシューマー製品）,グローバルに拠点を展開する開発チームの一員として、世界各国のコンシューマーマーケット向けコンテンツセキュリティソリューションの開発を行います。自社開発ソフトウェアの設計/計画/コーディングを行います。チーム開発において、設計/インプリメンテーションをリードします。【職務の魅力】・クロス/マルチプラットフォーム上でコンテンツセキュリティソリューションの設計/開発に関わることが出来ます。・台湾・中国・USなどにある他拠点の製品開発チームと協力しながら開発することで、グローバルに活躍する機会があると同時に、日本の新しいビジネスに直接的に関わる開発をすることで、日本のマーケットへの顧客価値提供をする機会があります。,"自作のモバイルアプリケーションが3つ以上マーケットに公開されていること■AndroidまたはiOS用のモバイルアプリケーション開発経験（2年以上）■Android OS開発経験■Javascript/HTML, Python/PHP or C/C++など他言語の知識や経験■初めて直面する問題でも解決できる能力■一人ではなく、チームとして業務を円滑に遂行できるコミュニケーション能力",プロジェクトリーダー、またはサブリーダー経験があれば尚可。,ビジネスレベル,,,,東京都,渋谷区,,,大卒以上,27,35,550,700,,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,,細野,2012/12/17 18:41
1008996,1,0,,,,上場,,,,,,,,,,,,,,,トレンドマイクロ株式会社,シニアエンジニア（Developer/QA）,開発部門のシニアエンジニアとして以下を実施する。・自社開発ソフトウェア設計・プログラミング・ソフトウェア品質管理・テスト計画・テスト設計・テスト実施【職務の魅力】・当社のコアテクノロジーに深く関わることができる・日本のマーケットに対する責任を持って、海外の開発部門とのコミュニケーションを行い、グローバル企業としての当社を経験することができる。,・ソフトウェア開発業務経験（5年以上）・プロジェクトリーダーまたは、サブリーダー経験・英語力中級以上（TOEIC600以上）・情報管理能力/分析能力/論理的思考能力/コミュニケーション能力・IT業界、セキュリティ分野の知識を常に吸収していくことができる学習能力,・C/C++プログラミング/Windowsプログラミング/ネットワークプログラミング経験に精通しているまたは、体系的なテストの経験があり品質保証のマネジメントができる・WindowsKerneldriverの設計/開発知識・WindowsOS/Linuxなどの技術的な知識・外注管理を含むリソースマネジメント経験,スタンダードレベル,,,,東京都,渋谷区,,,大卒以上,27,35,500,650,,296,コンピュータ（ソフト）,コンピュータ及びインターネット用セキュリティ関連製品・サービスの開発・販売。日本市場で圧倒的なシェアを誇り、製品開発にもワールドワイドで大きな力を持つ。個人向け、法人向けとセキュリティーに関するトータル的なソリューションを展開。,同社の一番の特徴は、日本本社のグローバルベンダー（世界27拠点）であることです。開発拠点も日本にあり、ビジネス上の主導権はもちろん、ユーザーに支持される製品開発に直接携われることができます。グローバルでは日本での売上シェアが最も高く、ビジネスでの主導権をしっかりと持っています。同社の看板製品であるウェブサーバのウイルス対策製品における世界的販売シェアNo.1。また日経WOMANにて女性の活躍する会社Best100に取り上げれるなど女性の管理職登用度、女性活用度、ワークライフバランス度、男女均等度においては評価が高く実績がある環境です。,1989,10,1389000,528,東京都,渋谷区代々木2-1-1　新宿マインズタワー33F,,細野,2012/12/17 18:40
